Date,City,State,PM2.5,PM10,NO2,SO2,CO,O3,AQI
2022-07-16,Ahmedabad,Gujarat,70.61,99.12,39.4,18.98,0.89,40.74,117.68
2022-07-16,Pune,Maharashtra,51.66,57.72,32.29,22.15,0.47,50.66,86.1
2022-07-16,Jaipur,Rajasthan,85.01,150.92,28.35,16.31,1.31,38.74,150.92
2022-07-16,Lucknow,Uttar Pradesh,96.73,172.72,49.82,17.97,1.07,44.25,172.72
2022-07-17,Delhi,Delhi,73.57,,40.19,24.64,1.08,48.62,122.62
2022-07-17,Mumbai,Maharashtra,51.02,129.46,33.64,16.11,0.55,35.21,129.46
2022-07-17,Kolkata,West Bengal,47.69,176.2,25.65,14.45,0.45,49.64,176.2
2022-07-17,Chennai,Tamil Nadu,28.43,107.07,23.26,13.3,0.73,54.89,107.07
2022-07-17,Bangalore,Karnataka,40.76,66.29,19.11,7.89,1.05,54.84,67.94
2022-07-17,Hyderabad,Telangana,30.74,103.54,22.32,20.75,1.12,42.22,103.54
2022-07-17,Ahmedabad,Gujarat,64.47,145.83,51.24,22.01,0.9,47.96,145.83
2022-07-17,Pune,Maharashtra,40.4,81.18,31.88,15.48,0.71,51.54,81.18
2022-07-17,Jaipur,Rajasthan,37.78,,32.96,17.48,1.23,39.13,62.97
2022-07-17,Lucknow,Uttar Pradesh,64.84,148.17,38.86,25.16,0.91,46.4,148.17
2022-07-18,Delhi,Delhi,,210.7,62.19,16.36,1.37,53.39,210.7
2022-07-18,Mumbai,Maharashtra,56.42,149.06,40.73,11.15,1.32,43.81,149.06
2022-07-18,Kolkata,West Bengal,95.63,153.52,58.68,20.86,1.12,41.05,159.38
2022-07-18,Chennai,Tamil Nadu,52.15,86.46,37.15,11.15,0.75,52.04,86.92
2022-07-18,Bangalore,Karnataka,39.01,175.69,41.17,8.31,0.97,48.23,175.69
2022-07-18,Hyderabad,Telangana,38.74,165.8,34.43,16.72,0.85,53.19,165.8
2022-07-18,Ahmedabad,Gujarat,88.58,156.49,52.5,19.71,1.49,39.79,156.49
2022-07-18,Pune,Maharashtra,61.93,104.82,35.6,6.93,0.83,56.73,104.82
2022-07-18,Jaipur,Rajasthan,93.72,221.05,49.21,13.83,1.26,41.33,221.05
2022-07-18,Lucknow,Uttar Pradesh,90.92,191.27,79.1,14.79,1.33,37.77,191.27
2022-07-19,Delhi,Delhi,106.83,235.24,59.43,20.15,1.74,41.3,235.24
2022-07-19,Mumbai,Maharashtra,63.22,136.28,35.34,22.92,0.86,41.27,136.28
2022-07-19,Kolkata,West Bengal,59.75,164.42,52.23,15.53,1.17,45.7,164.42
2022-07-19,Chennai,Tamil Nadu,66.29,111.13,29.95,10.21,0.86,46.44,111.13
2022-07-19,Bangalore,Karnataka,70.64,131.48,18.91,14.52,0.88,47.17,131.48
2022-07-19,Hyderabad,Telangana,45.03,95.42,51.41,13.28,0.57,52.93,95.42
2022-07-19,Ahmedabad,Gujarat,87.4,200.36,50.46,21.0,1.17,50.28,200.36
2022-07-19,Pune,Maharashtra,39.83,160.34,38.21,16.87,0.91,47.42,160.34
2022-07-19,Jaipur,Rajasthan,100.33,215.41,57.45,22.67,1.33,41.86,215.41
2022-07-19,Lucknow,Uttar Pradesh,,206.37,59.35,15.58,1.61,34.28,206.37
2022-07-20,Delhi,Delhi,93.79,183.06,66.54,16.59,1.46,56.21,183.06
2022-07-20,Mumbai,Maharashtra,85.91,154.11,26.29,15.9,1.13,43.79,154.11
2022-07-20,Kolkata,West Bengal,88.94,164.19,53.43,9.72,1.28,42.99,164.19
2022-07-20,Chennai,Tamil Nadu,50.91,126.51,37.77,6.97,0.81,39.56,126.51
2022-07-20,Bangalore,Karnataka,44.17,91.17,36.87,14.17,0.21,63.76,91.17
2022-07-20,Hyderabad,Telangana,66.71,147.82,38.29,14.63,0.79,40.21,147.82
2022-07-20,Ahmedabad,Gujarat,117.28,178.95,57.71,21.48,1.0,38.88,195.47
2022-07-20,Pune,Maharashtra,58.41,145.55,57.33,17.63,0.92,54.63,145.55
2022-07-20,Jaipur,Rajasthan,95.84,193.52,51.43,27.69,1.36,41.26,193.52
2022-07-20,Lucknow,Uttar Pradesh,111.43,162.78,61.67,10.73,1.65,45.38,185.71
2022-07-21,Delhi,Delhi,98.65,263.45,71.58,22.23,1.44,33.44,263.45
2022-07-21,Mumbai,Maharashtra,67.92,122.15,52.7,12.29,0.92,37.24,122.15
2022-07-21,Kolkata,West Bengal,54.27,127.27,51.26,16.34,1.0,50.17,127.27
2022-07-21,Chennai,Tamil Nadu,48.6,84.13,28.75,20.22,0.91,51.3,84.13
2022-07-21,Bangalore,Karnataka,46.03,80.47,34.17,9.22,0.71,60.39,80.47
2022-07-21,Hyderabad,Telangana,52.65,108.58,41.35,12.66,0.93,51.74,108.58
2022-07-21,Ahmedabad,Gujarat,91.55,172.97,44.19,7.06,0.9,41.95,172.97
2022-07-21,Pune,Maharashtra,66.36,119.62,48.96,7.95,0.54,51.93,119.62
2022-07-21,Jaipur,Rajasthan,81.5,213.6,48.97,16.62,1.17,49.68,213.6
2022-07-21,Lucknow,Uttar Pradesh,109.87,214.08,72.07,13.74,1.42,40.39,214.08
2022-07-22,Delhi,Delhi,111.49,201.2,61.28,21.09,1.37,38.61,201.2
2022-07-22,Mumbai,Maharashtra,98.05,118.47,42.44,14.82,0.85,41.41,163.41
2022-07-22,Kolkata,West Bengal,80.25,152.99,38.99,16.74,0.89,44.19,152.99
2022-07-22,Chennai,Tamil Nadu,72.46,157.89,31.28,10.72,0.61,49.93,157.89
2022-07-22,Bangalore,Karnataka,44.02,75.97,21.3,6.31,0.48,58.66,75.97
2022-07-22,Hyderabad,Telangana,59.26,144.05,47.86,22.43,0.53,50.8,144.05
2022-07-22,Ahmedabad,Gujarat,59.47,198.96,49.36,19.05,1.28,42.73,198.96
2022-07-22,Pune,Maharashtra,67.34,136.98,55.3,18.09,1.17,48.44,136.98
2022-07-22,Jaipur,Rajasthan,93.99,146.98,46.09,21.05,1.02,45.69,156.64
2022-07-22,Lucknow,Uttar Pradesh,97.96,167.1,58.0,18.68,1.29,48.96,167.1
2022-07-23,Delhi,Delhi,72.68,154.65,43.92,21.17,0.93,38.7,154.65
2022-07-23,Mumbai,Maharashtra,63.33,67.46,39.8,21.11,1.06,48.47,105.55
2022-07-23,Kolkata,West Bengal,49.29,131.11,27.62,9.62,0.8,37.6,131.11
2022-07-23,Chennai,Tamil Nadu,55.45,84.57,41.26,13.55,0.73,53.84,92.42
2022-07-23,Bangalore,Karnataka,35.49,89.05,25.23,12.16,0.56,50.2,89.05
2022-07-23,Hyderabad,Telangana,36.38,73.09,35.1,9.84,0.74,34.31,73.09
2022-07-23,Ahmedabad,Gujarat,64.44,86.03,44.52,20.48,1.04,49.61,107.39
2022-07-23,Pune,Maharashtra,37.11,95.13,33.54,15.22,0.6,53.61,95.13
2022-07-23,Jaipur,Rajasthan,71.31,126.72,37.52,9.09,1.21,39.84,126.72
2022-07-23,Lucknow,Uttar Pradesh,86.43,130.98,45.26,15.26,0.63,34.96,144.05
2022-07-24,Delhi,Delhi,90.94,,50.33,22.46,1.5,51.61,151.57
2022-07-24,Mumbai,Maharashtra,49.61,99.68,50.2,15.17,0.72,35.34,99.68
2022-07-24,Kolkata,West Bengal,78.84,116.14,33.7,18.82,0.86,52.43,131.4
2022-07-24,Chennai,Tamil Nadu,34.16,80.29,14.82,16.7,0.76,59.85,80.29
2022-07-24,Bangalore,Karnataka,22.4,70.35,30.82,6.19,0.89,49.27,70.35
2022-07-24,Hyderabad,Telangana,60.22,74.4,39.49,10.25,0.76,46.85,100.37
2022-07-24,Ahmedabad,Gujarat,42.91,127.13,53.28,10.58,1.2,41.0,127.13
2022-07-24,Pune,Maharashtra,44.8,120.77,32.57,13.56,0.75,51.17,120.77
2022-07-24,Jaipur,Rajasthan,71.92,171.41,47.41,21.25,0.45,43.13,171.41
2022-07-24,Lucknow,Uttar Pradesh,,141.7,28.84,19.69,1.09,31.41,141.7
2022-07-25,Delhi,Delhi,,232.14,46.45,21.73,1.29,53.32,232.14
2022-07-25,Mumbai,Maharashtra,82.73,151.67,40.24,21.58,0.79,38.38,151.67
2022-07-25,Kolkata,West Bengal,69.1,152.49,55.92,15.71,1.3,38.42,152.49
2022-07-25,Chennai,Tamil Nadu,66.22,146.57,51.28,12.58,0.9,55.8,146.57
2022-07-25,Bangalore,Karnataka,43.47,110.82,40.13,8.33,0.84,57.31,110.82
2022-07-25,Hyderabad,Telangana,,115.55,34.92,18.71,0.73,42.39,115.55
2022-07-25,Ahmedabad,Gujarat,104.56,207.7,56.59,17.8,0.88,48.01,207.7
2022-07-25,Pune,Maharashtra,73.87,128.36,31.42,10.76,0.59,49.17,128.36
2022-07-25,Jaipur,Rajasthan,90.69,205.51,44.38,14.71,1.24,45.48,205.51
2022-07-25,Lucknow,Uttar Pradesh,103.99,189.58,48.25,19.44,0.93,49.58,189.58
2022-07-26,Delhi,Delhi,106.03,195.85,45.9,23.68,1.31,46.8,195.85
2022-07-26,Mumbai,Maharashtra,47.35,94.44,46.45,12.16,1.13,53.26,94.44
2022-07-26,Kolkata,West Bengal,61.3,158.21,44.73,21.64,1.48,49.82,158.21
2022-07-26,Chennai,Tamil Nadu,30.53,106.7,52.6,12.96,0.66,49.47,106.7
2022-07-26,Bangalore,Karnataka,40.66,73.0,33.65,17.43,0.32,56.48,73.0
2022-07-26,Hyderabad,Telangana,73.05,122.35,51.66,21.99,0.97,37.12,122.35
2022-07-26,Ahmedabad,Gujarat,79.78,,41.21,20.3,1.39,40.74,132.97
2022-07-26,Pune,Maharashtra,50.83,133.51,25.17,11.36,0.9,58.35,133.51
2022-07-26,Jaipur,Rajasthan,72.81,194.52,42.59,18.03,1.29,43.2,194.52
2022-07-26,Lucknow,Uttar Pradesh,96.66,193.11,64.43,22.88,1.0,51.59,193.11
2022-07-27,Delhi,Delhi,89.88,267.87,62.98,22.81,1.68,49.87,267.87
2022-07-27,Mumbai,Maharashtra,89.26,108.61,36.36,16.97,1.05,44.24,148.77
2022-07-27,Kolkata,West Bengal,63.1,133.56,40.22,16.76,1.0,47.43,133.56
2022-07-27,Chennai,Tamil Nadu,50.55,126.54,28.22,8.44,0.73,51.99,126.54
2022-07-27,Bangalore,Karnataka,27.66,89.66,27.62,16.79,0.54,51.72,89.66
2022-07-27,Hyderabad,Telangana,61.94,126.1,49.64,4.46,0.78,59.73,126.1
2022-07-27,Ahmedabad,Gujarat,88.08,162.89,49.24,13.13,0.94,34.69,162.89
2022-07-27,Pune,Maharashtra,24.79,126.32,30.48,9.34,0.7,53.39,126.32
2022-07-27,Jaipur,Rajasthan,90.27,202.97,46.23,23.4,1.17,43.36,202.97
2022-07-27,Lucknow,Uttar Pradesh,85.05,229.53,50.84,22.19,1.55,45.55,229.53
2022-07-28,Delhi,Delhi,99.62,211.32,56.81,17.73,1.42,50.72,211.32
2022-07-28,Mumbai,Maharashtra,65.82,92.17,38.12,16.2,0.71,46.43,109.69
2022-07-28,Kolkata,West Bengal,79.01,122.87,42.63,18.83,1.2,38.62,131.68
2022-07-28,Chennai,Tamil Nadu,59.25,132.21,25.89,13.13,0.78,54.74,132.21
2022-07-28,Bangalore,Karnataka,,81.61,21.31,4.86,0.89,54.36,81.61
2022-07-28,Hyderabad,Telangana,,171.89,52.1,16.58,0.63,51.4,171.89
2022-07-28,Ahmedabad,Gujarat,81.25,175.07,52.99,20.97,1.13,52.11,175.07
2022-07-28,Pune,Maharashtra,30.89,120.7,33.76,13.48,0.72,51.71,120.7
2022-07-28,Jaipur,Rajasthan,101.36,157.33,50.27,13.57,1.19,47.27,168.93
2022-07-28,Lucknow,Uttar Pradesh,94.08,211.73,45.17,21.54,0.99,40.78,211.73
2022-07-29,Delhi,Delhi,90.32,231.78,42.38,15.39,1.4,45.76,231.78
2022-07-29,Mumbai,Maharashtra,47.11,112.48,42.46,23.58,0.9,40.39,112.48
2022-07-29,Kolkata,West Bengal,42.23,141.37,49.73,19.0,1.02,60.11,141.37
2022-07-29,Chennai,Tamil Nadu,73.13,88.25,33.82,7.47,0.52,54.86,121.88
2022-07-29,Bangalore,Karnataka,37.87,132.75,26.52,15.79,0.99,52.08,132.75
2022-07-29,Hyderabad,Telangana,42.38,133.77,37.61,8.09,1.15,43.8,133.77
2022-07-29,Ahmedabad,Gujarat,62.16,156.8,56.38,14.5,1.21,47.82,156.8
2022-07-29,Pune,Maharashtra,90.9,102.77,42.49,6.98,0.84,49.18,151.49
2022-07-29,Jaipur,Rajasthan,74.65,196.84,61.91,20.97,1.18,41.87,196.84
2022-07-29,Lucknow,Uttar Pradesh,101.94,201.33,53.91,29.88,1.1,47.13,201.33
2022-07-30,Delhi,Delhi,78.08,147.8,44.23,12.87,1.33,40.1,147.8
2022-07-30,Mumbai,Maharashtra,28.75,105.6,27.15,15.93,0.99,33.63,105.6
2022-07-30,Kolkata,West Bengal,79.33,135.97,31.01,20.34,0.82,36.33,135.97
2022-07-30,Chennai,Tamil Nadu,36.15,67.56,,11.89,0.56,49.12,67.56
2022-07-30,Bangalore,Karnataka,54.44,65.17,37.89,3,0.4,63.75,90.73
2022-07-30,Hyderabad,Telangana,50.43,93.06,14.31,11.99,0.75,39.74,93.06
2022-07-30,Ahmedabad,Gujarat,70.96,109.04,35.36,14.15,1.05,49.87,118.26
2022-07-30,Pune,Maharashtra,31.83,103.18,30.53,12.62,0.51,46.68,103.18
2022-07-30,Jaipur,Rajasthan,67.23,167.04,34.64,12.26,0.42,40.71,167.04
2022-07-30,Lucknow,Uttar Pradesh,47.43,191.33,33.98,18.99,0.78,37.29,191.33
2022-07-31,Delhi,Delhi,80.58,171.54,43.36,17.08,1.01,54.73,171.54
2022-07-31,Mumbai,Maharashtra,35.88,93.01,21.26,14.58,0.84,38.33,93.01
2022-07-31,Kolkata,West Bengal,88.34,111.86,31.74,20.53,0.7,49.79,147.23
2022-07-31,Chennai,Tamil Nadu,47.6,83.99,35.21,12.5,0.83,49.73,83.99
2022-07-31,Bangalore,Karnataka,49.78,60.15,21.67,22.52,0.55,55.54,82.96
2022-07-31,Hyderabad,Telangana,47.01,89.79,34.02,16.62,0.22,57.82,89.79
2022-07-31,Ahmedabad,Gujarat,54.03,98.17,25.98,15.75,0.58,41.93,98.17
2022-07-31,Pune,Maharashtra,59.44,93.32,,20.07,0.94,47.68,99.06
2022-07-31,Jaipur,Rajasthan,73.98,157.86,38.13,14.32,0.77,41.11,157.86
2022-07-31,Lucknow,Uttar Pradesh,89.96,169.38,46.12,12.0,0.59,44.21,169.38
2022-08-01,Delhi,Delhi,101.95,195.81,68.13,16.8,1.97,44.8,195.81
2022-08-01,Mumbai,Maharashtra,73.39,85.45,40.04,13.04,0.87,48.32,122.32
2022-08-01,Kolkata,West Bengal,54.13,147.35,33.2,18.08,1.22,45.8,147.35
2022-08-01,Chennai,Tamil Nadu,27.14,122.54,45.4,16.0,0.53,47.52,122.54
2022-08-01,Bangalore,Karnataka,62.13,51.11,36.57,11.13,0.74,58.48,103.54
2022-08-01,Hyderabad,Telangana,58.1,155.87,45.92,20.37,1.05,46.41,155.87
2022-08-01,Ahmedabad,Gujarat,106.56,164.58,50.63,17.15,1.05,39.44,177.6
2022-08-01,Pune,Maharashtra,64.2,133.15,39.46,5.76,0.74,52.18,133.15
2022-08-01,Jaipur,Rajasthan,81.56,163.83,49.83,12.41,0.98,47.35,163.83
2022-08-01,Lucknow,Uttar Pradesh,125.3,185.5,47.44,16.62,1.36,49.57,208.84
2022-08-02,Delhi,Delhi,96.05,216.91,62.48,14.47,1.45,55.46,216.91
2022-08-02,Mumbai,Maharashtra,67.06,146.65,28.49,16.56,0.96,51.31,146.65
2022-08-02,Kolkata,West Bengal,89.45,196.21,46.59,16.54,0.78,41.18,196.21
2022-08-02,Chennai,Tamil Nadu,66.46,131.67,41.28,21.89,0.72,52.47,131.67
2022-08-02,Bangalore,Karnataka,57.06,106.22,24.16,17.73,0.7,56.13,106.22
2022-08-02,Hyderabad,Telangana,59.43,112.1,33.42,13.9,1.02,56.46,112.1
2022-08-02,Ahmedabad,Gujarat,97.19,137.42,42.7,16.56,1.52,49.94,161.98
2022-08-02,Pune,Maharashtra,54.98,67.85,,13.18,0.96,63.52,91.64
2022-08-02,Jaipur,Rajasthan,86.1,191.88,70.37,20.99,1.39,36.82,191.88
2022-08-02,Lucknow,Uttar Pradesh,98.21,202.41,51.1,17.16,1.24,51.09,202.41
2022-08-03,Delhi,Delhi,94.48,138.3,51.96,12.77,1.27,60.09,157.46
2022-08-03,Mumbai,Maharashtra,53.85,111.45,44.04,19.15,0.85,46.99,111.45
2022-08-03,Kolkata,West Bengal,45.04,154.11,44.74,14.7,1.17,46.64,154.11
2022-08-03,Chennai,Tamil Nadu,46.18,103.49,38.09,12.73,0.65,51.81,103.49
2022-08-03,Bangalore,Karnataka,70.36,119.51,23.25,10.45,0.66,51.76,119.51
2022-08-03,Hyderabad,Telangana,43.28,121.47,53.96,5.36,0.77,49.17,121.47
2022-08-03,Ahmedabad,Gujarat,68.42,160.57,45.84,16.63,1.15,41.96,160.57
2022-08-03,Pune,Maharashtra,58.7,115.52,32.05,20.59,0.92,59.02,115.52
2022-08-03,Jaipur,Rajasthan,89.12,114.12,51.38,7.72,1.31,53.88,148.54
2022-08-03,Lucknow,Uttar Pradesh,,204.53,42.37,16.42,1.25,62.13,204.53
2022-08-04,Delhi,Delhi,112.76,189.89,52.14,20.46,1.38,48.98,189.89
2022-08-04,Mumbai,Maharashtra,25.66,125.23,39.9,14.39,0.9,44.87,125.23
2022-08-04,Kolkata,West Bengal,89.68,146.75,,18.79,1.01,41.49,149.47
2022-08-04,Chennai,Tamil Nadu,33.49,,39.55,3,0.81,55.45,55.82
2022-08-04,Bangalore,Karnataka,55.94,74.56,31.15,5.78,0.7,53.95,93.24
2022-08-04,Hyderabad,Telangana,42.54,102.08,39.34,6.65,0.8,43.87,102.08
2022-08-04,Ahmedabad,Gujarat,65.82,230.96,65.46,13.38,1.31,43.0,230.96
2022-08-04,Pune,Maharashtra,87.5,128.38,44.46,3.21,0.47,53.68,145.83
2022-08-04,Jaipur,Rajasthan,104.39,117.77,51.98,17.99,1.35,42.71,173.98
2022-08-04,Lucknow,Uttar Pradesh,92.62,216.72,52.49,7.26,1.11,63.04,216.72
2022-08-05,Delhi,Delhi,111.31,195.99,49.95,20.45,1.33,50.79,195.99
2022-08-05,Mumbai,Maharashtra,60.64,154.4,34.3,6.11,0.79,46.66,154.4
2022-08-05,Kolkata,West Bengal,88.81,115.29,49.12,9.55,0.97,46.99,148.01
2022-08-05,Chennai,Tamil Nadu,32.46,102.37,36.23,3,0.98,63.77,102.37
2022-08-05,Bangalore,Karnataka,57.51,102.17,28.79,13.26,0.71,70.28,102.17
2022-08-05,Hyderabad,Telangana,68.4,111.15,38.72,12.93,0.78,55.8,113.99
2022-08-05,Ahmedabad,Gujarat,66.53,151.43,35.32,14.34,1.39,45.63,151.43
2022-08-05,Pune,Maharashtra,77.08,114.2,38.68,11.71,0.99,56.11,128.47
2022-08-05,Jaipur,Rajasthan,91.23,171.48,39.54,15.16,1.17,46.82,171.48
2022-08-05,Lucknow,Uttar Pradesh,100.84,184.77,49.26,8.33,1.13,50.69,184.77
2022-08-06,Delhi,Delhi,58.15,139.86,30.73,17.75,1.03,45.95,139.86
2022-08-06,Mumbai,Maharashtra,45.55,68.85,25.68,3.17,0.62,48.97,75.92
2022-08-06,Kolkata,West Bengal,,89.24,33.99,14.47,0.65,44.09,89.24
2022-08-06,Chennai,Tamil Nadu,32.06,66.36,24.27,7.44,0.63,57.35,66.36
2022-08-06,Bangalore,Karnataka,27.28,78.13,35.43,8.79,0.48,54.28,78.13
2022-08-06,Hyderabad,Telangana,61.26,84.39,34.9,7.76,0.46,56.24,102.11
2022-08-06,Ahmedabad,Gujarat,88.53,170.46,45.71,14.57,0.19,56.52,170.46
2022-08-06,Pune,Maharashtra,38.44,116.7,11.69,14.12,0.44,48.29,116.7
2022-08-06,Jaipur,Rajasthan,70.44,124.77,26.78,16.58,0.74,47.17,124.77
2022-08-06,Lucknow,Uttar Pradesh,74.22,118.87,35.06,21.19,0.95,42.6,123.7
2022-08-07,Delhi,Delhi,75.96,118.09,38.73,24.13,0.9,54.86,126.6
2022-08-07,Mumbai,Maharashtra,38.48,72.93,25.72,20.82,0.67,42.88,72.93
2022-08-07,Kolkata,West Bengal,35.2,95.9,32.41,15.25,0.71,44.22,95.9
2022-08-07,Chennai,Tamil Nadu,10,77.78,29.62,5.97,0.38,53.18,77.78
2022-08-07,Bangalore,Karnataka,10,97.67,38.17,12.08,0.74,40.38,97.67
2022-08-07,Hyderabad,Telangana,34.95,120.21,24.97,19.87,0.75,63.86,120.21
2022-08-07,Ahmedabad,Gujarat,58.04,86.87,54.08,16.24,0.75,49.29,96.74
2022-08-07,Pune,Maharashtra,50.82,80.19,37.82,15.16,0.74,59.24,84.7
2022-08-07,Jaipur,Rajasthan,69.12,129.18,32.89,26.1,1.01,59.86,129.18
2022-08-07,Lucknow,Uttar Pradesh,59.75,99.3,30.18,14.79,0.84,43.56,99.58
2022-08-08,Delhi,Delhi,69.13,227.68,52.89,8.01,1.24,43.04,227.68
2022-08-08,Mumbai,Maharashtra,77.22,,44.54,8.81,0.95,40.99,128.71
2022-08-08,Kolkata,West Bengal,74.29,165.6,45.32,19.94,1.02,46.99,165.6
2022-08-08,Chennai,Tamil Nadu,61.12,77.3,37.71,11.96,0.38,56.28,101.87
2022-08-08,Bangalore,Karnataka,48.86,95.78,28.76,9.31,0.23,47.0,95.78
2022-08-08,Hyderabad,Telangana,71.67,91.45,42.61,12.48,0.69,53.24,119.46
2022-08-08,Ahmedabad,Gujarat,63.05,164.13,57.27,9.39,1.47,49.91,164.13
2022-08-08,Pune,Maharashtra,44.68,125.36,41.28,9.22,1.04,56.27,125.36
2022-08-08,Jaipur,Rajasthan,,205.13,52.3,16.15,1.28,41.69,205.13
2022-08-08,Lucknow,Uttar Pradesh,92.94,151.14,53.59,14.53,1.25,47.79,154.9
2022-08-09,Delhi,Delhi,73.55,204.23,51.71,25.15,1.51,47.92,204.23
2022-08-09,Mumbai,Maharashtra,,155.12,46.87,6.22,0.96,40.67,155.12
2022-08-09,Kolkata,West Bengal,42.06,191.43,54.53,13.38,1.07,35.81,191.43
2022-08-09,Chennai,Tamil Nadu,44.22,69.92,,7.92,0.62,65.93,73.71
2022-08-09,Bangalore,Karnataka,66.77,70.26,18.25,6.75,0.7,53.29,111.28
2022-08-09,Hyderabad,Telangana,72.22,125.99,26.73,18.09,0.6,51.43,125.99
2022-08-09,Ahmedabad,Gujarat,60.0,103.81,49.57,13.57,1.02,48.81,103.81
2022-08-09,Pune,Maharashtra,50.8,136.35,33.21,25.33,0.38,56.34,136.35
2022-08-09,Jaipur,Rajasthan,78.08,182.81,40.5,22.22,1.27,45.72,182.81
2022-08-09,Lucknow,Uttar Pradesh,63.6,183.65,56.87,20.97,1.29,42.02,183.65
2022-08-10,Delhi,Delhi,107.19,159.97,52.14,9.97,1.19,52.07,178.65
2022-08-10,Mumbai,Maharashtra,36.3,133.92,51.39,12.94,0.67,49.3,133.92
2022-08-10,Kolkata,West Bengal,79.02,140.98,47.31,10.95,0.79,56.91,140.98
2022-08-10,Chennai,Tamil Nadu,51.29,,32.0,9.02,0.54,55.12,85.48
2022-08-10,Bangalore,Karnataka,19.48,107.47,34.91,7.0,0.53,64.28,107.47
2022-08-10,Hyderabad,Telangana,43.77,150.27,28.37,15.57,1.21,51.98,150.27
2022-08-10,Ahmedabad,Gujarat,91.83,161.14,45.5,16.27,0.99,45.05,161.14
2022-08-10,Pune,Maharashtra,58.54,92.07,27.74,18.03,0.94,54.65,97.57
2022-08-10,Jaipur,Rajasthan,86.08,194.83,44.42,8.99,1.02,43.57,194.83
2022-08-10,Lucknow,Uttar Pradesh,106.15,165.56,39.97,20.62,1.39,57.48,176.92
2022-08-11,Delhi,Delhi,91.65,191.84,35.71,15.98,1.36,44.5,191.84
2022-08-11,Mumbai,Maharashtra,44.75,160.33,31.87,14.59,0.99,46.58,160.33
2022-08-11,Kolkata,West Bengal,67.16,107.93,49.83,11.64,0.93,52.7,111.94
2022-08-11,Chennai,Tamil Nadu,78.56,109.53,28.31,11.32,0.76,58.64,130.94
2022-08-11,Bangalore,Karnataka,46.66,98.91,38.23,19.5,0.68,60.8,98.91
2022-08-11,Hyderabad,Telangana,46.03,88.7,19.38,5.93,0.87,55.92,88.7
2022-08-11,Ahmedabad,Gujarat,67.84,167.74,49.47,12.12,1.04,49.52,167.74
2022-08-11,Pune,Maharashtra,44.03,97.99,37.43,10.51,0.86,56.82,97.99
2022-08-11,Jaipur,Rajasthan,75.49,160.35,53.04,15.97,1.1,43.31,160.35
2022-08-11,Lucknow,Uttar Pradesh,100.81,159.25,59.18,12.26,1.57,44.27,168.01
2022-08-12,Delhi,Delhi,98.63,134.58,42.85,8.31,1.28,55.29,164.39
2022-08-12,Mumbai,Maharashtra,70.78,104.16,37.85,15.11,0.9,43.23,117.97
2022-08-12,Kolkata,West Bengal,69.56,135.15,44.42,19.8,0.99,38.92,135.15
2022-08-12,Chennai,Tamil Nadu,34.96,77.89,39.63,11.33,0.65,51.11,77.89
2022-08-12,Bangalore,Karnataka,62.43,88.34,26.16,10.42,0.7,56.94,104.05
2022-08-12,Hyderabad,Telangana,74.89,106.59,31.92,13.3,0.59,56.54,124.81
2022-08-12,Ahmedabad,Gujarat,88.39,127.9,37.68,25.89,0.95,47.74,147.31
2022-08-12,Pune,Maharashtra,49.69,76.19,27.62,11.44,1.07,56.51,82.82
2022-08-12,Jaipur,Rajasthan,85.89,163.84,59.16,16.69,1.57,56.96,163.84
2022-08-12,Lucknow,Uttar Pradesh,,124.68,52.05,7.18,1.35,46.61,124.68
2022-08-13,Delhi,Delhi,,142.58,43.53,14.76,1.03,55.45,142.58
2022-08-13,Mumbai,Maharashtra,69.78,98.23,39.76,9.07,0.34,60.13,116.3
2022-08-13,Kolkata,West Bengal,43.86,120.75,28.37,6.28,0.78,55.22,120.75
2022-08-13,Chennai,Tamil Nadu,34.11,59.07,29.07,18.05,0.56,58.66,59.07
2022-08-13,Bangalore,Karnataka,31.9,68.39,14.78,9.93,0.46,51.55,68.39
2022-08-13,Hyderabad,Telangana,47.65,42.67,40.46,16.76,0.9,57.78,79.41
2022-08-13,Ahmedabad,Gujarat,40.83,90.99,37.35,14.81,0.82,57.42,90.99
2022-08-13,Pune,Maharashtra,33.17,89.27,31.98,10.15,0.22,49.76,89.27
2022-08-13,Jaipur,Rajasthan,36.77,182.58,38.17,17.41,0.8,49.4,182.58
2022-08-13,Lucknow,Uttar Pradesh,37.22,168.0,40.34,14.04,0.8,57.88,168.0
2022-08-14,Delhi,Delhi,94.98,,32.28,8.84,0.78,54.77,158.29
2022-08-14,Mumbai,Maharashtra,56.54,120.7,21.39,12.37,0.74,43.51,120.7
2022-08-14,Kolkata,West Bengal,39.81,54.91,27.33,17.33,0.71,58.84,66.34
2022-08-14,Chennai,Tamil Nadu,39.56,122.53,15.55,11.02,0.71,52.21,122.53
2022-08-14,Bangalore,Karnataka,15.96,95.84,24.78,8.95,0.67,63.4,95.84
2022-08-14,Hyderabad,Telangana,26.31,134.96,29.17,7.09,0.53,38.53,134.96
2022-08-14,Ahmedabad,Gujarat,36.99,127.43,35.88,12.99,0.84,54.83,127.43
2022-08-14,Pune,Maharashtra,30.47,96.81,23.25,11.34,0.38,64.79,96.81
2022-08-14,Jaipur,Rajasthan,70.38,105.61,20.47,15.94,0.84,40.77,117.31
2022-08-14,Lucknow,Uttar Pradesh,59.18,156.38,37.37,14.4,0.93,48.86,156.38
